SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
1,41,0,0.749215,0,0,3500.0,0.0
1,26,0,3.0,0,0,5166.0,1.0
0,32,0,408.0,0,0,5166.0,0.0
0,34,3,0.344156,0,1,7083.0,0.0
0,36,0,0.177092,0,0,3500.0,2.0
1,26,1,0.093538,1,0,2800.0,1.0
1,29,0,0.182064,0,0,3333.0,0.0
0,55,1,0.286428,0,0,5400.0,0.0
0,60,0,0.0,0,0,3656.0,0.0
1,43,2,0.068123,1,0,2700.0,6.0
0,69,0,0.19363699999999998,0,0,4368.0,0.0
0,88,0,0.024174,0,0,2481.0,0.0
0,51,0,0.47474700000000003,0,0,4850.0,2.0
0,61,0,0.13034400000000002,0,0,5285.0,0.0
0,42,0,521.0,0,0,5166.0,0.0
1,25,1,0.121492,0,0,2600.0,0.0
1,31,1,1.057554,0,0,1250.0,0.0
0,59,0,5617.0,0,0,5166.0,0.0
0,63,5,30.326466999999997,1,1,8300.0,0.0
1,43,0,0.779792,0,0,3750.0,0.0
0,42,0,1608.0,0,0,5166.0,1.0
0,47,0,0.472905,0,0,5000.0,0.0
0,67,0,0.182222,0,0,7885.0,0.0
0,41,0,0.106905,0,0,3750.0,1.0
0,30,0,0.252312,0,0,2702.0,0.0
0,43,0,3299.0,0,0,5166.0,0.0
0,49,0,0.183308,0,0,7200.0,4.0
1,42,1,0.130242,0,0,4291.0,3.0
0,52,0,0.5021,0,0,3333.0,1.0
1,49,0,0.56292,0,0,7000.0,3.0
0,52,1,0.159968,0,0,5000.0,1.0
0,53,0,4090.0,0,0,5166.0,0.0
1,33,98,0.0,98,98,2600.0,4.0
0,53,0,0.226361,0,0,13716.0,1.0
0,77,0,0.0,0,0,3565.0,0.0
1,24,2,0.37596,0,2,1821.0,0.0
1,34,98,0.0,98,98,3144.0,2.0
1,68,1,0.037241,0,1,4000.0,0.0
1,49,1,0.381601,0,0,16000.0,3.0
0,40,0,0.43816000000000005,0,0,17625.0,2.0
0,32,0,0.16228800000000002,0,0,4300.0,0.0
0,65,0,1.0,0,0,5166.0,0.0
1,32,0,0.788538,0,0,2250.0,1.0
1,62,0,1.4450100000000001,0,0,5500.0,3.0
0,37,0,0.481759,0,0,2000.0,0.0
0,35,0,0.346431,0,0,6667.0,2.0
1,28,3,0.16799,0,1,5416.0,0.0
0,51,0,0.40212,0,0,5000.0,1.0
1,36,0,929.0,0,0,5166.0,0.0
0,71,0,1.49353,0,0,2163.0,0.0
1,60,1,0.380337,0,0,4800.0,0.0
1,61,3,0.668148,1,0,3600.0,1.0
0,37,0,0.362518,0,0,9833.0,2.0
1,54,0,1.093433,0,0,4933.0,2.0
0,63,0,0.025432,0,0,9200.0,2.0
1,61,1,121.0,0,1,5166.0,1.0
1,42,1,0.1613,0,1,6800.0,2.0
1,33,1,0.7886449999999999,0,0,8189.0,1.0
0,57,0,0.107552,0,0,9957.0,0.0
0,60,0,0.293079,0,0,9000.0,3.0
0,57,0,0.064903,0,0,11000.0,0.0
0,34,0,1471.0,0,0,5166.0,0.0
1,54,1,0.08366699999999999,0,0,6250.0,4.0
0,60,0,61.0,0,0,5166.0,0.0
0,47,1,0.375847,0,0,5166.0,0.0
0,44,0,0.0026620000000000003,0,0,2253.0,1.0
1,35,0,0.14585,2,1,6396.0,4.0
0,34,0,0.185567,0,0,5916.0,1.0
0,75,0,17.0,0,0,5166.0,0.0
1,43,0,0.8566360000000001,0,0,5070.0,2.0
1,39,3,1.321862,1,2,2556.0,1.0
0,63,0,0.033097,0,0,10000.0,1.0
0,43,0,0.134996,0,0,5614.0,3.0
0,33,0,0.27851,0,0,2200.0,1.0
0,59,0,10.0,0,0,5166.0,0.0
0,58,0,0.175495,0,0,4700.0,0.0
0,42,0,2347.0,0,0,5166.0,0.0
0,45,0,0.279133,0,0,9636.0,3.0
1,43,0,0.407648,5,1,6014.0,1.0
0,42,1,0.259114,0,0,19666.0,3.0
0,39,0,0.132286,0,0,13999.0,3.0
0,53,3,0.275072,0,0,10000.0,1.0
0,63,0,0.090306,0,0,11305.0,0.0
1,31,0,0.324421,0,0,2505.0,0.0
1,47,1,0.185602,0,0,8000.0,2.0
0,43,0,0.26416,0,0,2100.0,2.0
0,62,2,433.0,0,0,5166.0,0.0
1,32,0,219.0,2,0,5166.0,0.0
0,84,0,27.0,0,0,5166.0,0.0
0,62,0,0.34486999999999995,0,0,6500.0,0.0
0,64,0,0.094182,0,0,10500.0,0.0
1,88,1,822.0,0,0,5166.0,0.0
0,45,0,1638.0,0,0,5166.0,0.0
0,25,0,0.003061,0,0,4900.0,0.0
0,45,0,0.441517,0,0,6300.0,2.0
1,29,0,361.0,9,0,5166.0,0.0
1,48,2,0.49331499999999995,1,0,8750.0,2.0
0,59,0,0.0,0,0,5166.0,0.0
1,66,2,0.05092,2,0,3750.0,0.0
0,77,0,20.0,0,0,5166.0,0.0
1,36,0,0.732024,0,1,3156.0,2.0
0,49,0,0.43126899999999996,0,0,7412.0,2.0
1,47,0,0.262374,1,1,10000.0,3.0
0,32,2,0.5796140000000001,0,1,1500.0,0.0
1,38,1,29.0,2,0,5166.0,0.0
0,63,0,0.782165,0,0,6660.0,4.0
0,52,3,0.50688,0,0,5740.0,1.0
1,44,0,0.058225,0,0,5306.0,2.0
0,65,0,0.918041,0,0,2000.0,0.0
0,68,0,684.0,0,0,5166.0,0.0
1,30,0,312.0,1,1,5166.0,3.0
1,44,1,50.0,0,0,5166.0,0.0
0,78,0,633.0,0,0,5166.0,0.0
0,54,1,0.690218,0,2,6000.0,0.0
0,31,0,0.273613,0,0,6468.0,0.0
0,54,0,1.7407529999999998,0,0,3000.0,2.0
0,24,98,0.0,98,98,5166.0,0.0
1,46,1,0.378374,0,0,12040.0,1.0
1,62,0,3818.0,0,0,5166.0,0.0
0,79,0,36.0,0,0,5166.0,0.0
1,52,1,0.406886,4,1,2700.0,0.0
0,64,0,0.996801,0,0,5000.0,0.0
0,58,1,0.412918,2,0,2600.0,0.0
0,26,0,0.086124,0,0,5375.0,1.0
1,34,1,0.160349,0,0,7333.0,1.0
0,70,0,0.46883400000000003,0,0,4090.0,0.0
1,51,1,0.534884,0,3,6750.0,2.0
1,42,0,0.5141939999999999,0,0,5600.0,3.0
0,51,0,0.245392,0,0,8300.0,3.0
1,62,0,389.0,0,1,5166.0,0.0
0,55,0,0.597174,0,0,4033.0,0.0
1,40,2,0.48610299999999995,0,0,5000.0,4.0
0,39,0,0.12448800000000002,0,0,10000.0,2.0
0,61,1,2709.0,0,0,5166.0,2.0
0,57,0,0.151668,0,0,4166.0,3.0
0,33,0,1.385807,0,0,2000.0,1.0
1,46,0,0.93666,0,0,3867.0,4.0
0,32,0,0.06793400000000001,0,0,5416.0,0.0
1,49,3,1900.0,0,1,5166.0,0.0
0,57,0,0.5024310000000001,0,0,12958.0,3.0
0,38,0,0.673469,0,0,2400.0,4.0
0,57,0,0.696122,0,0,2500.0,0.0
0,33,0,0.447549,0,0,5833.0,0.0
0,42,0,1.1390360000000002,0,0,2840.0,2.0
1,47,2,0.6537390000000001,1,1,2500.0,0.0
0,49,0,0.169566,0,0,5000.0,4.0
0,64,2,0.186225,0,0,16769.0,1.0
0,51,0,0.041636,0,0,12080.0,4.0
0,51,0,1.089202,0,0,1916.0,0.0
1,25,0,0.0,0,0,1.0,0.0
0,60,0,0.34692,0,0,6525.0,2.0
0,63,0,0.203028,0,0,4821.0,1.0
0,45,0,3135.0,0,0,5166.0,0.0
0,56,1,613.0,0,0,5166.0,0.0
0,50,0,0.543026,0,0,6100.0,0.0
0,67,0,0.609017,0,0,7030.0,2.0
0,45,0,0.24045300000000003,0,0,8300.0,1.0
1,40,0,0.911325,6,2,3010.0,0.0
0,59,0,0.007311,0,0,9300.0,0.0
0,35,0,0.12330999999999999,0,0,5546.0,0.0
0,21,0,0.005370000000000001,0,0,2420.0,0.0
0,56,0,0.164423,0,0,9286.0,1.0
0,69,0,0.543561,0,0,7058.0,1.0
0,35,0,0.491787,0,0,3043.0,2.0
0,69,0,0.7863600000000001,0,0,4310.0,0.0
1,51,0,0.11303699999999998,0,0,3750.0,0.0
0,59,0,0.0277,0,0,4656.0,0.0
1,50,0,0.008864,0,0,13650.0,3.0
0,55,1,0.15871,0,0,35000.0,0.0
0,35,0,1.115409,0,0,1550.0,0.0
0,57,0,0.251215,0,0,11726.0,1.0
0,34,0,945.0,0,0,5166.0,2.0
1,39,0,2828.0,0,0,5166.0,0.0
1,35,4,3295.0,0,0,5166.0,2.0
0,41,3,0.24555300000000002,0,0,9500.0,1.0
0,54,0,0.182679,0,0,14040.0,3.0
0,74,0,0.001125,0,0,8000.0,0.0
1,39,0,0.14089300000000002,0,0,5308.0,0.0
1,68,1,99.0,0,0,5166.0,0.0
1,32,0,0.136773,2,0,5000.0,1.0
0,48,0,0.23950500000000002,0,0,10575.0,1.0
0,39,0,0.456504,0,0,3712.0,2.0
0,49,0,0.361252,0,0,5336.0,3.0
1,37,1,0.643178,0,1,2000.0,1.0
1,33,98,0.0,98,98,4100.0,1.0
1,57,2,0.546359,0,3,18000.0,1.0
0,44,0,0.168325,0,0,3718.0,0.0
0,63,0,0.493921,0,0,3700.0,0.0
1,49,0,0.435008,0,0,6946.0,0.0
0,64,1,0.044879,0,0,4500.0,1.0
0,69,0,0.0018170000000000003,0,0,5502.0,0.0
1,36,0,0.0,0,0,2468.0,1.0
0,46,0,0.088103,0,0,5765.0,0.0
1,50,0,0.059957,0,0,1400.0,2.0
1,66,6,0.180751,0,1,3916.0,0.0
1,32,0,0.166732,1,0,2560.0,0.0
0,47,0,0.198759,0,0,5317.0,3.0
0,41,0,0.14848599999999998,0,0,3400.0,1.0
0,53,6,0.20212,2,0,9998.0,0.0
0,33,0,0.06752799999999999,0,0,6500.0,0.0
0,37,0,0.417646,0,0,4000.0,2.0
0,41,0,2566.0,0,0,5166.0,0.0
1,38,0,0.253286,1,0,5400.0,0.0
0,63,0,6.0,0,0,5166.0,0.0
1,42,2,844.0,0,0,5166.0,0.0
0,54,0,0.00021099999999999998,0,0,4739.0,1.0
1,48,4,0.41281999999999996,0,2,7300.0,1.0
1,33,1,0.211738,0,0,3083.0,4.0
0,59,0,0.267967,0,0,8000.0,2.0
0,56,0,0.5203260000000001,0,0,6493.0,0.0
1,43,2,1.239349,0,0,8050.0,4.0
0,72,0,0.729318,0,0,4000.0,0.0
0,50,0,0.249782,0,0,12630.0,0.0
0,53,0,0.308138,0,0,5000.0,0.0
0,31,1,0.238697,0,0,3958.0,0.0
0,64,0,373.0,0,0,5166.0,0.0
0,54,0,0.8544510000000001,0,0,5200.0,1.0
0,55,0,15.0,0,0,5166.0,0.0
1,61,3,0.178361,0,0,8650.0,1.0
0,33,0,1.014099,0,0,3900.0,0.0
0,62,0,0.352049,0,0,4416.0,0.0
0,33,0,0.323374,0,0,8333.0,3.0
1,30,0,0.130967,0,0,4000.0,2.0
1,47,2,722.0,0,0,5166.0,0.0
0,38,0,0.31592,0,0,8900.0,1.0
1,74,0,0.109285,0,0,2433.0,1.0
0,71,0,37.0,0,0,5166.0,0.0
0,47,0,2193.0,1,0,5166.0,0.0
0,83,0,0.191557,0,0,6300.0,1.0
0,72,0,0.094842,0,0,600.0,0.0
0,36,2,0.132552,0,0,7000.0,3.0
0,36,5,0.711829,0,1,10000.0,2.0
0,41,0,0.55688,0,0,13000.0,4.0
0,60,0,0.6275470000000001,0,0,8000.0,1.0
0,48,0,0.229625,0,0,10416.0,1.0
0,47,0,0.199344,0,0,14025.0,4.0
0,44,0,0.006359,0,0,8333.0,2.0
0,67,1,1.064416,0,0,2250.0,0.0
0,64,0,0.424382,0,0,6750.0,0.0
0,76,0,0.0015,0,0,10000.0,0.0
1,50,1,0.160662,0,0,5800.0,0.0
1,69,0,0.6845720000000001,0,1,1600.0,0.0
0,40,0,0.21456999999999998,0,0,2758.0,2.0
0,53,0,0.17448699999999998,0,0,12808.0,2.0
0,45,1,0.22247199999999998,0,0,15583.0,2.0
0,41,0,0.271867,0,0,4435.0,0.0
0,58,0,0.15503499999999998,0,0,13583.0,0.0
0,64,0,0.307817,0,0,4950.0,0.0
0,52,0,0.450851,0,0,7700.0,0.0
0,62,0,0.232447,0,0,12290.0,1.0
1,39,0,0.534687,0,0,9945.0,3.0
0,41,0,0.9112180000000001,0,0,5000.0,0.0
0,66,0,0.201965,0,0,13333.0,0.0
1,28,3,0.14817,0,0,5000.0,0.0
0,93,0,1974.0,0,0,5166.0,0.0
1,36,0,4.0,1,0,5166.0,0.0
0,49,0,0.14817,0,0,5000.0,0.0
0,55,0,0.370481,0,0,6666.0,0.0
0,59,0,0.23246799999999998,0,0,7200.0,2.0
0,42,0,0.0,0,0,5871.0,3.0
0,42,1,0.688616,0,0,6666.0,1.0
1,56,2,1.011595,3,1,2500.0,2.0
0,91,0,0.000366,0,0,5461.0,0.0
0,33,0,0.252226,0,0,7750.0,1.0
0,52,0,2199.0,0,0,5166.0,0.0
0,27,0,0.012346,0,0,1700.0,1.0
1,60,4,0.375386,0,1,6800.0,1.0
0,32,0,0.48891899999999994,0,0,6000.0,1.0
0,42,0,0.13028199999999998,0,0,4850.0,3.0
1,58,2,2018.0,0,1,5166.0,0.0
0,44,0,0.420732,0,0,8710.0,2.0
0,56,0,0.210929,0,0,5617.0,1.0
1,44,0,1255.0,0,0,5166.0,2.0
0,48,0,0.34581300000000004,0,0,11618.0,3.0
1,63,1,1635.0,2,3,5166.0,0.0
0,51,0,0.129929,0,0,16000.0,5.0
1,34,1,0.132082,0,2,8100.0,0.0
1,52,2,1.366255,0,0,1700.0,0.0
0,53,0,0.600174,0,0,2300.0,1.0
0,47,0,0.013446000000000001,0,0,5800.0,0.0
0,31,0,0.387435,0,0,2100.0,0.0
1,38,1,0.012568000000000001,7,1,3500.0,0.0
0,31,0,0.413529,0,0,4833.0,0.0
1,35,1,0.171957,3,0,4000.0,0.0
0,60,1,0.033311,0,0,1500.0,0.0
1,52,3,0.789303,0,2,4000.0,2.0
1,91,0,0.297576,4,1,4166.0,1.0
1,40,2,0.189305,0,1,21150.0,3.0
0,61,0,2106.0,0,0,5166.0,1.0
0,64,0,2105.0,0,0,5166.0,0.0
0,53,0,0.16003699999999998,2,0,3217.0,0.0
1,36,0,0.370746,1,0,1380.0,2.0
0,57,0,20.0,0,0,5166.0,0.0
0,65,0,0.36892600000000003,0,0,5000.0,0.0
0,46,0,0.107945,0,0,20000.0,2.0
0,37,0,0.18091600000000002,0,0,7052.0,0.0
0,48,0,0.327808,0,0,11100.0,0.0
0,42,1,0.014641,2,0,2048.0,2.0
1,24,0,0.23390100000000003,2,0,1350.0,0.0
0,45,0,0.362386,0,0,7927.0,2.0
0,79,0,0.941731,0,0,3500.0,0.0
1,32,0,0.012254000000000001,0,0,3100.0,0.0
1,45,0,0.126406,0,0,10758.0,1.0
1,24,0,571.0,0,0,5166.0,0.0
0,33,0,0.44876000000000005,1,0,5200.0,2.0
0,55,0,0.745736,0,0,5100.0,1.0
0,73,0,0.277129,0,0,2395.0,0.0
1,30,0,360.0,0,0,5166.0,0.0
1,28,1,139.0,1,1,5166.0,1.0
0,36,0,0.310078,0,0,8900.0,0.0
0,42,0,0.0002,0,0,5000.0,0.0
1,41,0,0.234379,0,0,3600.0,2.0
0,64,0,0.400793,0,0,5800.0,1.0
0,65,0,0.577887,0,0,5507.0,0.0
1,27,0,0.014519999999999998,0,0,1583.0,1.0
1,41,0,0.5608,0,1,1800.0,0.0
0,81,0,144.0,0,0,5166.0,0.0
1,42,0,0.887868,0,0,6750.0,2.0
0,42,0,0.316537,0,0,7600.0,2.0
0,76,0,0.001463,0,0,2050.0,0.0
1,47,2,0.268179,0,0,8333.0,1.0
0,60,0,0.20831599999999997,0,0,12000.0,1.0
0,50,0,0.35994499999999996,0,0,6550.0,3.0
1,44,0,0.7251029999999999,0,0,7500.0,5.0
0,44,0,1.133167,0,0,2800.0,0.0
0,57,0,0.362694,0,0,7333.0,1.0
1,31,1,0.701008,0,1,2280.0,0.0
1,32,3,0.198423,0,0,5200.0,0.0
0,48,0,0.158289,0,0,3600.0,3.0
1,63,0,1363.0,0,0,5166.0,0.0
0,56,0,0.004061,0,0,3200.0,0.0
0,49,0,0.332104,0,0,10300.0,5.0
0,50,0,0.546273,0,0,6666.0,2.0
1,27,0,0.47072600000000003,2,1,1280.0,0.0
0,38,0,0.153342,0,0,9305.0,1.0
1,73,2,0.666941,2,1,6082.0,0.0
0,50,0,0.001477,0,0,5416.0,0.0
1,47,1,0.276966,0,0,6498.0,6.0
0,76,0,0.041531,0,0,3683.0,0.0
1,58,2,0.47196099999999996,4,0,2870.0,0.0
1,28,0,0.0,1,0,2108.0,0.0
0,67,0,0.156926,0,0,29000.0,2.0
1,63,3,1.196388,1,2,3487.0,0.0
1,62,0,0.387444,0,1,15800.0,0.0
0,64,0,0.43281400000000003,0,0,3400.0,0.0
0,75,0,0.273337,0,0,1788.0,0.0
0,76,0,0.20936799999999997,0,0,3180.0,0.0
0,46,0,0.27571799999999996,0,0,3100.0,0.0
0,47,1,1473.0,0,0,0.0,2.0
0,57,0,0.28424299999999997,0,0,4562.0,0.0
0,62,0,0.560578,0,0,2698.0,0.0
0,42,0,0.350423,0,0,4251.0,3.0
0,27,0,0.156273,0,0,4088.0,0.0
0,52,2,0.697803,0,0,7600.0,2.0
0,67,0,1429.0,0,0,5166.0,0.0
1,67,4,0.605429,0,0,8583.0,0.0
0,42,0,0.303671,0,0,7326.0,0.0
0,86,0,0.067606,0,0,8800.0,0.0
0,46,2,0.768369,1,0,3660.0,2.0
0,50,1,0.268556,0,0,17999.0,4.0
1,44,2,0.569692,0,0,11600.0,4.0
1,23,1,1092.0,0,0,5166.0,0.0
1,36,1,0.25701999999999997,0,0,2100.0,1.0
0,68,0,0.684113,0,0,7049.0,1.0
0,54,0,0.15829000000000001,0,1,22900.0,0.0
0,35,0,1740.0,0,0,5166.0,0.0
0,53,0,0.190418,0,0,11500.0,2.0
0,30,0,1559.0,0,0,0.0,0.0
1,69,0,0.20482899999999998,0,0,1200.0,0.0
0,63,0,0.469368,0,0,6218.0,1.0
0,71,0,0.958535,0,0,5377.0,1.0
0,24,0,33.0,0,0,5166.0,0.0
0,61,0,0.597862,0,0,10289.0,0.0
0,45,1,0.279903,0,0,10667.0,1.0
0,64,0,0.607798,0,0,5667.0,1.0
0,52,0,0.101975,0,0,4000.0,1.0
0,61,0,0.180371,0,0,7600.0,0.0
0,49,1,0.367131,0,0,10118.0,0.0
0,58,0,0.12569,0,0,11225.0,4.0
0,53,0,239.0,0,0,5166.0,0.0
0,54,0,0.704658,0,0,11291.0,1.0
0,81,0,1.0,0,0,5166.0,0.0
0,28,1,0.285063,0,0,3949.0,0.0
0,61,0,0.235227,0,0,8731.0,0.0
0,40,0,0.21184699999999998,0,0,5300.0,0.0
1,84,0,448.0,0,0,5166.0,0.0
0,41,0,1.4705290000000002,0,0,1000.0,0.0
1,58,0,0.527493,0,0,3800.0,3.0
0,57,0,0.656558,0,0,7913.0,1.0
0,39,0,1.615617,0,0,2650.0,4.0
1,50,2,0.304691,0,2,11916.0,2.0
0,66,0,0.22402800000000003,0,0,13167.0,0.0
0,58,0,0.44199099999999997,0,0,4800.0,0.0
0,49,0,2363.0,0,0,5166.0,0.0
0,48,0,0.009712,0,0,3500.0,1.0
0,65,0,0.309167,0,0,6675.0,0.0
0,45,0,4541.0,0,0,5166.0,3.0
1,29,1,0.040060000000000005,2,0,3968.0,1.0
0,27,0,0.250111,0,0,2250.0,0.0
0,49,1,0.758868,0,0,5440.0,1.0
1,47,2,0.8372229999999999,1,1,3384.0,3.0
0,53,0,0.28899600000000003,0,0,5833.0,1.0
0,65,1,0.088186,0,0,21000.0,1.0
1,48,0,0.17969100000000002,0,0,6666.0,0.0
0,81,0,0.001031,0,0,9702.0,0.0
0,65,0,0.011761,0,0,3400.0,1.0
1,56,1,288.0,3,0,5166.0,0.0
0,59,0,5907.0,0,0,5166.0,0.0
0,29,0,0.232384,0,0,2000.0,0.0
0,46,0,940.0,0,0,5166.0,0.0
1,53,2,1.270486,3,1,1500.0,2.0
1,47,0,0.411818,0,0,5533.0,1.0
1,60,2,0.000384,0,0,2600.0,0.0
0,59,0,0.2892,0,0,9221.0,0.0
0,51,0,0.663246,0,0,6333.0,1.0
0,62,0,3041.0,0,0,5166.0,0.0
0,80,0,0.8637290000000001,0,0,2450.0,0.0
0,44,0,0.076757,0,0,6500.0,3.0
0,50,0,0.128051,0,1,5325.0,0.0
0,44,0,0.287986,0,0,6666.0,0.0
1,44,1,794.0,1,0,5166.0,4.0
1,75,0,0.248982,0,0,5401.0,0.0
0,40,0,2067.0,2,0,5166.0,2.0
0,58,0,0.400902,0,0,18183.0,1.0
1,48,0,0.687894,0,0,8400.0,2.0
1,51,0,0.306192,0,0,2050.0,0.0
0,48,0,256.0,0,0,5166.0,0.0
0,50,0,1232.0,0,0,5166.0,0.0
0,36,0,0.7353970000000001,0,0,3132.0,0.0
0,81,0,0.35317600000000005,0,0,2250.0,0.0
1,22,1,37.0,0,0,5166.0,0.0
0,77,0,0.247808,0,0,6500.0,0.0
0,30,0,0.428104,0,0,5500.0,2.0
0,47,1,1.042054,0,0,2900.0,2.0
0,49,0,0.10673699999999998,0,0,8000.0,1.0
1,35,0,0.6601199999999999,0,0,3818.0,2.0
1,67,0,4623.0,0,0,5166.0,0.0
1,47,0,0.43528199999999995,0,0,6875.0,2.0
1,54,0,0.477124,0,0,2600.0,0.0
1,58,0,0.0,0,0,44514.0,0.0
0,49,0,69.0,0,0,5166.0,0.0
0,47,0,1522.0,0,0,0.0,1.0
1,34,0,0.1973,2,0,6000.0,3.0
1,47,0,3424.0,0,0,5166.0,0.0
0,52,0,0.157076,0,0,4500.0,1.0
0,75,2,0.23208299999999998,1,0,2692.0,1.0
1,70,0,0.37437600000000004,0,0,12417.0,0.0
1,52,98,89.0,98,98,5166.0,0.0
1,59,0,0.109161,0,0,14583.0,3.0
1,34,0,321.0,2,1,5166.0,0.0
0,66,0,0.16104300000000002,0,0,4178.0,0.0
1,51,3,0.235344,1,1,4741.0,0.0
0,70,0,0.202889,0,0,4637.0,0.0
1,64,1,0.569519,0,2,2243.0,0.0
1,47,0,0.10207000000000001,0,0,11687.0,0.0
1,52,0,0.624309,0,0,3800.0,2.0
0,85,0,2.0,0,0,5166.0,0.0
0,50,2,1.338932,0,0,3333.0,2.0
0,74,0,616.0,0,0,5166.0,0.0
0,47,0,1940.0,0,0,5166.0,0.0
1,35,3,0.110773,0,0,6580.0,2.0
1,57,0,0.11691300000000002,0,0,6414.0,0.0
0,85,0,0.0009390000000000001,0,0,6387.0,0.0
1,46,0,2871.0,0,0,5166.0,0.0
0,72,0,0.10104199999999999,0,0,4700.0,0.0
0,53,0,0.713096,0,0,3000.0,0.0
0,50,0,106.0,0,0,5166.0,0.0
1,30,1,1725.0,0,0,5166.0,0.0
0,58,0,0.005759,0,0,9028.0,0.0
1,50,3,0.043936,0,0,5416.0,0.0
0,27,0,150.0,0,0,5166.0,0.0
0,34,0,0.049176,0,0,3700.0,0.0
0,81,0,0.018379,0,0,10500.0,0.0
0,60,0,0.359821,0,0,3359.0,0.0
0,54,0,1.6745299999999999,0,0,2500.0,2.0
1,38,2,0.31379,0,0,11000.0,0.0
0,56,0,0.254414,0,0,7872.0,0.0
1,33,0,0.616247,0,0,5440.0,2.0
0,67,0,859.0,0,0,5166.0,2.0
0,40,0,0.510478,0,0,6250.0,3.0
1,38,0,140.0,0,0,5166.0,0.0
1,25,0,99.0,0,0,5166.0,0.0
0,78,0,0.31928,0,0,6000.0,0.0
0,44,0,0.5930479999999999,0,0,5695.0,2.0
0,58,0,0.11751099999999999,0,0,12500.0,0.0
1,40,0,0.160262,1,0,3200.0,4.0
1,29,98,36.0,98,98,5166.0,0.0
0,34,0,0.148295,0,0,8300.0,0.0
1,51,0,0.687862,0,0,5000.0,0.0
0,51,0,0.569635,0,0,4300.0,1.0
0,52,4,0.581808,1,0,5573.0,3.0
0,48,1,0.41714399999999996,0,0,11000.0,1.0
1,36,1,0.11206700000000001,2,0,5112.0,0.0
1,61,2,0.284522,2,0,2396.0,0.0
0,45,0,0.148053,0,0,4673.0,3.0
1,43,2,0.561815,2,2,1916.0,0.0
0,32,0,0.697638,0,0,5800.0,0.0
0,41,0,0.460316,0,0,11200.0,3.0
0,65,0,0.020996,0,0,5000.0,0.0
1,28,0,0.317836,0,0,2494.0,0.0
0,47,0,0.396881,0,0,10773.0,1.0
1,31,0,0.565624,1,0,3100.0,0.0
0,23,0,152.0,0,0,0.0,0.0
0,66,0,0.352124,0,0,6119.0,0.0
1,62,0,0.323212,1,0,6948.0,1.0
0,45,0,1752.0,0,0,5166.0,0.0
0,46,0,2123.0,0,1,5166.0,0.0
0,64,0,0.24736799999999998,0,0,2279.0,1.0
1,50,1,2470.0,0,1,5166.0,0.0
0,57,0,4492.0,0,0,5166.0,1.0
1,43,0,0.45582399999999995,0,0,8035.0,2.0
0,64,0,0.122699,0,0,325.0,0.0
0,29,0,0.132622,0,0,3000.0,1.0
0,50,0,2427.0,0,0,5166.0,0.0
1,58,0,37.0,1,0,5166.0,0.0
0,41,0,410.0,0,0,5166.0,2.0
0,61,0,3353.0,0,0,5166.0,0.0
1,48,0,0.564739,1,0,6000.0,1.0
0,55,0,1.514324,0,0,1500.0,0.0
0,26,2,0.009609,0,0,1456.0,0.0
0,64,0,0.008962000000000001,0,0,3235.0,0.0
0,62,0,0.171439,0,0,8416.0,0.0
0,43,0,0.352608,0,0,6000.0,3.0
1,68,2,0.75762,3,0,2722.0,1.0
1,50,1,0.623596,0,0,6585.0,1.0
1,30,0,0.0,0,0,5166.0,0.0
0,46,0,0.19905699999999998,0,0,14633.0,3.0
1,41,6,0.316844,0,1,11683.0,1.0
0,68,0,0.619901,0,0,6250.0,0.0
1,73,2,0.179411,0,0,10500.0,0.0
0,46,0,0.49158100000000005,0,0,17400.0,3.0
0,88,0,0.031063,0,0,7500.0,0.0
1,42,0,0.500875,0,0,4000.0,1.0
0,57,0,0.204867,0,0,5300.0,1.0
0,77,0,1.0,0,0,5166.0,0.0
0,28,0,882.0,0,0,5166.0,2.0
0,85,0,0.131053,0,0,2601.0,0.0
0,43,0,0.455636,0,0,4000.0,1.0
0,33,0,0.365948,0,0,7000.0,0.0
0,21,0,0.0,0,0,864.0,0.0
0,28,0,0.564079,0,0,5500.0,1.0
0,34,1,0.25354,0,0,8333.0,1.0
0,41,0,1050.0,0,0,0.0,3.0
1,45,2,0.341181,0,0,5606.0,1.0
1,67,0,0.282115,1,0,15716.0,0.0
0,48,0,4953.0,0,0,5166.0,0.0
0,61,0,0.298479,0,0,4666.0,3.0
0,47,3,2899.0,0,0,5166.0,0.0
0,60,0,0.282342,0,0,7667.0,0.0
0,78,0,0.030636,0,0,1272.0,0.0
0,41,0,0.166574,0,0,1800.0,1.0
0,50,0,0.256108,0,0,10600.0,2.0
0,61,0,1.16117,0,0,6185.0,0.0
0,62,0,1180.0,2,0,5166.0,0.0
1,64,0,394.0,0,1,5166.0,0.0
0,30,0,1116.0,0,0,5166.0,0.0
0,60,1,0.45911,0,0,9500.0,1.0
1,59,0,1566.0,1,0,5166.0,2.0
0,51,0,0.31016,0,0,2991.0,1.0
0,57,3,0.37769400000000003,0,0,4500.0,0.0
0,67,0,0.286081,0,0,11300.0,1.0
0,65,0,0.007076000000000001,0,0,6217.0,0.0
0,36,0,0.441726,0,0,3800.0,0.0
0,72,0,0.475077,0,0,6800.0,0.0
1,78,0,9.0,0,0,5166.0,0.0
